Catalunya Informació,"El dia en 4 paraules

Continuen les negociacions entre Sumar i Podem per anar junts a les eleccions. Podem denuncia que han vetat la inclusió d'Irene Montero a les llistes",,2023-06-08T19:35:00.000Z
Catalunya Informació,"El dia en 4 paraules

Identificats 21 implicats en els 8 casos d'agressions sexuals grupals a menors de Badalona. La majoria tenen menys de 14 anys",2,2023-06-08T19:35:00.000Z
Catalunya Informació,"El dia en 4 paraules

Les cirurgies estètiques en homes ja representen el 20% de totes les intervencions d'aquest tipus que es fan a Catalunya",,2023-06-08T19:35:00.000Z
Jordi Baró Ruibal,"Acord dels 27 per reformar el sistema d'asil i crear un mecanisme nou pel repartiment dels migrants arribats de forma irregular a la UE

S'obre la via per les negociacions amb l'Eurocambra, amb vista a un acord final la primavera de l'any que ve",4,2023-06-08T19:15:40.000Z
Catalunya Informació," El 20% de les intervencions estètiques que es fan a Catalunya són a homes, que cada cop ho fan més joves",,2023-06-08T19:00:02.000Z
Catalunya Informació," La Xina envia un milió de nens tibetans als internats on s'ensenya gairebé tot en mandarí. L'atac a la llengua tibetana, l'essència de la identitat del Tibet. Escolta el podcast Mapamundi ",5,2023-06-08T18:44:00.000Z
Catalunya Informació,"Ja està controlat l'incendi que s'ha declarat aquesta tarda en una empresa de reciclatge i deixalleria al polígon de la Masia d'en Frederic, a Vilanova i la Geltrú

http://catradio.cat/catinfo",,2023-06-08T18:35:15.000Z
CatInfo Lleida," ERC i Junts governaran a Alcarràs (Segrià) els propers quatre anys. Gerard Companys i Jordi Castany es repartiran l'alcaldia a parts iguals

 Sumen una majoria absoluta de 7 regidors i desbanquen el PSC, que havia guanyat les eleccions amb 5 regidors

http://catradio.cat/catinfo",7,2023-06-08T18:27:13.000Z
Catalunya Informació," El barri de Sarrià ha estat el primer objectiu de The Tyre Extinguishers, el grup que vol eliminar de les ciutats els vehicles totterreny i 4x4",4,2023-06-08T18:30:12.000Z
Catalunya Informació,"Concentració a la plaça de la Vila de Badalona aquesta tarda en rebuig a les agressions sexuals a menors que s'han fet públiques les últimes setmanes

http://catradio.cat/catinfo",3,2023-06-08T18:29:48.000Z
Catalunya Informació,"Els Mossos d'Esquadra identifiquen 21 implicats en els 8 casos d'agressions sexuals grupals a menors de Badalona. La majoria dels investigats són menors de 14 anys

http://catradio.cat/catinfo",2,2023-06-08T18:20:00.000Z
Catalunya Informació," Dels més de 2 milions de tones de residus plàstics que es generen a Espanya cada any, només se'n reciclen la meitat",1,2023-06-08T18:20:00.000Z
Catalunya Informació," La Casa Bofarull, al poble dels Pallaresos, convida a fer-hi una visita guiada i veure com una masia pairal del segle XIV es va transformar en una referència del modernisme. 

 Hi anem al programa de turisme ""Un país per voltar""",1,2023-06-08T18:05:00.000Z
CatInfo Tgn-Ebre," Coneixes la Casa Bofarull? És una de les joies modernistes del país, situada al poble dels Pallaresos, a poca distància de Tarragona.

 Ens conviden a visitar-la, al programa de turisme ""Un país per voltar""",2,2023-06-08T18:00:00.000Z
CatInfo Tgn-Ebre,"Els Bombers han trobat el cos d'un home calcinat dins del perímetre de l'incendi a la Pobla de Massaluca, a la Terra Alta. Tot apunta que es tracta d'un pagès que feia unes cremes agrícoles i ha causat el foc 

Més notícies territorials a:
http://catradio.cat/tarragona",4,2023-06-08T17:47:05.000Z
CatInfo Lleida," @CH_Ebro
 nega que s'hagi malbaratat aigua dels pantans de la conca del Segre per produir electricitat i assegura que només s'ha fet servir la del reg i el cabal ecològic

 Ho ha assegurat als representants del 
@GranUrgell
 en una reunió a Saragossa

http://catradio.cat/catinfo",2,2023-06-08T17:06:39.000Z
Catalunya Informació,La fiscal de l'Audiència de Barcelona Alexandra Garcia Tabernero reclama la creació d'una Fiscalia especialitzada en violències sexuals,1,2023-06-08T17:05:00.000Z
Catalunya Informació,"S'han multiplicat per quatre els homes que s'han sotmès a una cirurgia estètica en els últims 10 anys, i ja representen el 20% del total. Principalment són liposuccions i cirurgies de nas i parpelles",1,2023-06-08T17:00:01.000Z
CatInfo Girona, Com és que torna a sonar la campana al monestir de les Carmelites de Banyoles? ,3,2023-06-08T13:42:19.000Z
